chr	start	end	depth	cr	cn	base_depth
chr1	119000000	119500000	23.14	1.1564217891054471	2.3128435782108943	20.01
chr1	119500000	120000000	20.82	1.04047976011994	2.08095952023988	20.01
chr1	120000000	120500000	22.77	1.1379310344827585	2.275862068965517	20.01
chr1	120500000	121000000	20.65	1.0319840079960019	2.0639680159920037	20.01
chr1	121000000	121500000	21.47	1.0729635182408794	2.145927036481759	20.01
chr1	121500000	122000000	19.81	0.9900049975012493	1.9800099950024985	20.01
chr1	122000000	122500000	18.68	0.9335332333833083	1.8670664667666166	20.01
chr1	122500000	123000000	18.19	0.9090454772613693	1.8180909545227386	20.01
chr1	123000000	123500000	17.76	0.8875562218890555	1.775112443778111	20.01
chr1	123500000	124000000	17.83	0.891054472763618	1.782108945527236	20.01
chr1	124000000	124500000	18.36	0.9175412293853072	1.8350824587706145	20.01
chr1	124500000	125000000	19.84	0.9915042478760618	1.9830084957521237	20.01
chr1	125000000	125500000	21.4	1.0694652673663168	2.1389305347326335	20.01
chr1	125500000	126000000	21.55	1.0769615192403799	2.1539230384807597	20.01
chr1	126000000	126500000	20.19	1.0089955022488755	2.017991004497751	20.01
chr1	126500000	127000000	21.49	1.0739630184907545	2.147926036981509	20.01
chr1	127000000	127500000	22.02	1.1004497751124436	2.200899550224887	20.01
chr1	127500000	128000000	21.23	1.0609695152423788	2.1219390304847576	20.01
chr1	128000000	128500000	20.41	1.0199900049975013	2.0399800099950025	20.01
chr1	128500000	129000000	20.71	1.0349825087456272	2.0699650174912545	20.01
chr1	129000000	129500000	19.68	0.9835082458770614	1.9670164917541229	20.01
chr1	129500000	130000000	18.81	0.9400299850074961	1.8800599700149923	20.01
chr1	130000000	130500000	19.94	0.9965017491254373	1.9930034982508746	20.01
chr1	130500000	131000000	21.74	1.0864567716141929	2.1729135432283857	20.01
chr1	131000000	131500000	22.14	1.106446776611694	2.212893553223388	20.01
chr1	131500000	132000000	22.97	1.1479260369815092	2.2958520739630184	20.01
chr1	132000000	132500000	23.44	1.1714142928535731	2.3428285857071462	20.01
chr1	132500000	133000000	23.29	1.16391804097951	2.32783608195902	20.01
chr1	133000000	133500000	23.13	1.1559220389805096	2.311844077961019	20.01
chr1	133500000	134000000	23.6	1.1794102948525738	2.3588205897051475	20.01
chr1	134000000	134500000	22.77	1.1379310344827585	2.275862068965517	20.01
chr1	134500000	135000000	22.41	1.1199400299850075	2.239880059970015	20.01
chr1	135000000	135500000	23.72	1.1854072963518238	2.3708145927036477	20.01
chr1	135500000	136000000	24.06	1.2023988005997	2.4047976011994	20.01
chr1	136000000	136500000	22.33	1.115942028985507	2.231884057971014	20.01
chr1	136500000	137000000	20.93	1.0459770114942528	2.0919540229885056	20.01
chr1	137000000	137500000	19.57	0.9780109945027485	1.956021989005497	20.01
chr1	137500000	138000000	18.81	0.9400299850074961	1.8800599700149923	20.01
chr1	138000000	138500000	19.52	0.9755122438780609	1.9510244877561218	20.01
chr1	138500000	139000000	20.15	1.0069965017491254	2.0139930034982507	20.01
chr1	139000000	139500000	19.17	0.9580209895052474	1.9160419790104948	20.01
chr1	139500000	140000000	18.63	0.9310344827586206	1.862068965517241	20.01
chr1	140000000	140500000	17.27	0.8630684657671164	1.7261369315342328	20.01
chr1	140500000	141000000	18.08	0.9035482258870563	1.8070964517741126	20.01
chr1	141000000	141500000	17.17	0.8580709645177411	1.7161419290354822	20.01
chr1	141500000	142000000	16.48	0.8235882058970514	1.6471764117941028	20.01
chr1	142000000	142500000	17.09	0.8540729635182408	1.7081459270364816	20.01
chr1	142500000	143000000	17.74	0.8865567216391803	1.7731134432783606	20.01
chr1	143000000	143500000	19.1	0.9545227386306847	1.9090454772613694	20.01
chr1	143500000	144000000	19.49	0.9740129935032482	1.9480259870064964	20.01
chr1	144000000	144500000	18.53	0.9260369815092454	1.8520739630184908	20.01
chr1	144500000	145000000	17.4	0.8695652173913042	1.7391304347826084	20.01
chr1	145000000	145500000	17.19	0.8590704647676162	1.7181409295352323	20.01
chr1	145500000	146000000	17.53	0.8760619690154923	1.7521239380309845	20.01
chr1	146000000	146500000	17.18	0.8585707146426785	1.717141429285357	20.01
chr1	146500000	147000000	16.22	0.8105947026486755	1.621189405297351	20.01
chr1	147000000	147500000	16.97	0.8480759620189904	1.6961519240379808	20.01
chr1	147500000	148000000	16.93	0.8460769615192403	1.6921539230384806	20.01
chr1	148000000	148500000	18.05	0.9020489755122438	1.8040979510244877	20.01
chr1	148500000	149000000	16.97	0.8480759620189904	1.6961519240379808	20.01
chr1	149000000	149500000	18.52	0.9255372313843078	1.8510744627686155	20.01
chr1	149500000	150000000	19.17	0.9580209895052474	1.9160419790104948	20.01
chr1	150000000	150500000	20.01	1.0	2.0	20.01
chr1	150500000	151000000	19.38	0.9685157421289354	1.9370314842578709	20.01
chr1	151000000	151500000	21.23	1.0609695152423788	2.1219390304847576	20.01
chr1	151500000	152000000	21.23	1.0609695152423788	2.1219390304847576	20.01
chr1	152000000	152500000	21.21	1.0599700149925038	2.1199400299850075	20.01
chr1	152500000	153000000	21.21	1.0599700149925038	2.1199400299850075	20.01
chr1	153000000	153500000	21.42	1.0704647676161918	2.1409295352323836	20.01
chr1	153500000	154000000	21.69	1.0839580209895052	2.1679160419790104	20.01
chr1	154000000	154500000	21.05	1.0519740129935031	2.1039480259870063	20.01
chr1	154500000	155000000	22.15	1.1069465267366316	2.2138930534732633	20.01
chr1	155000000	155500000	20.94	1.0464767616191903	2.0929535232383807	20.01
chr1	155500000	156000000	21.41	1.0699650174912543	2.1399300349825086	20.01
chr1	156000000	156500000	21.3	1.0644677661169415	2.128935532233883	20.01
chr1	156500000	157000000	21.7	1.0844577711144427	2.1689155422288855	20.01
chr1	157000000	157500000	19.97	0.9980009995002498	1.9960019990004996	20.01
chr1	157500000	158000000	19.5	0.9745127436281859	1.9490254872563717	20.01
chr1	158000000	158500000	19.91	0.9950024987506246	1.9900049975012493	20.01
chr1	158500000	159000000	19.28	0.9635182408795602	1.9270364817591203	20.01
chr1	159000000	159500000	19.81	0.9900049975012493	1.9800099950024985	20.01
chr1	159500000	160000000	21.09	1.0539730134932532	2.1079460269865065	20.01
chr1	160000000	160500000	19.22	0.9605197401299349	1.9210394802598698	20.01
chr1	160500000	161000000	19.62	0.9805097451274363	1.9610194902548725	20.01
chr1	161000000	161500000	19.99	0.9990004997501247	1.9980009995002495	20.01
chr1	161500000	162000000	20.3	1.0144927536231885	2.028985507246377	20.01
chr1	162000000	162500000	20.42	1.0204897551224388	2.0409795102448776	20.01
chr1	162500000	163000000	19.91	0.9950024987506246	1.9900049975012493	20.01
chr1	163000000	163500000	19.09	0.9540229885057471	1.9080459770114941	20.01
chr1	163500000	164000000	19.9	0.994502748625687	1.989005497251374	20.01
chr1	164000000	164500000	20.69	1.0339830084957522	2.0679660169915044	20.01
chr1	164500000	165000000	21.35	1.0669665167416291	2.1339330334832582	20.01
chr1	165000000	165500000	20.98	1.0484757621189404	2.096951524237881	20.01
chr1	165500000	166000000	21.17	1.0579710144927537	2.1159420289855073	20.01
chr1	166000000	166500000	20.4	1.0194902548725635	2.038980509745127	20.01
chr1	166500000	167000000	20.62	1.0304847576211893	2.0609695152423786	20.01
chr1	167000000	167500000	21.73	1.0859570214892553	2.1719140429785107	20.01
chr1	167500000	168000000	21.0	1.0494752623688155	2.098950524737631	20.01
chr1	168000000	168500000	20.46	1.0224887556221889	2.0449775112443778	20.01
chr1	168500000	169000000	19.33	0.9660169915042477	1.9320339830084954	20.01
chr1	169000000	169500000	19.79	0.9890054972513742	1.9780109945027484	20.01
chr1	169500000	170000000	20.81	1.0399800099950023	2.0799600199900046	20.01
chr1	170000000	170500000	21.86	1.0924537731134432	2.1849075462268863	20.01
chr1	170500000	171000000	23.82	1.1904047976011993	2.3808095952023987	20.01
chr1	171000000	171500000	22.23	1.1109445277361318	2.2218890554722637	20.01
chr1	171500000	172000000	21.11	1.0549725137431283	2.1099450274862566	20.01
chr1	172000000	172500000	22.69	1.1339330334832582	2.2678660669665165	20.01
chr1	172500000	173000000	18.79	0.9390304847576211	1.8780609695152422	20.01
chr1	173000000	173500000	19.29	0.9640179910044976	1.9280359820089952	20.01
chr1	173500000	174000000	19.73	0.9860069965017491	1.9720139930034981	20.01
chr1	174000000	174500000	17.9	0.8945527236381807	1.7891054472763614	20.01
chr1	174500000	175000000	18.31	0.9150424787606195	1.830084957521239	20.01
chr1	175000000	175500000	19.01	0.9500249875062469	1.9000499750124937	20.01
chr1	175500000	176000000	19.45	0.9720139930034981	1.9440279860069962	20.01
chr1	176000000	176500000	19.57	0.9780109945027485	1.956021989005497	20.01
chr1	176500000	177000000	19.38	0.9685157421289354	1.9370314842578709	20.01
chr1	177000000	177500000	20.88	1.0434782608695652	2.0869565217391304	20.01
chr1	177500000	178000000	21.03	1.050974512743628	2.101949025487256	20.01
chr1	178000000	178500000	21.01	1.049975012493753	2.099950024987506	20.01
chr1	178500000	179000000	21.89	1.0939530234882557	2.1879060469765115	20.01
chr1	179000000	179500000	20.8	1.039480259870065	2.07896051974013	20.01
chr1	179500000	180000000	21.05	1.0519740129935031	2.1039480259870063	20.01
chr1	180000000	180500000	23.5	1.1744127936031983	2.3488255872063966	20.01
chr1	180500000	181000000	22.44	1.12143928035982	2.24287856071964	20.01
chr1	181000000	181500000	21.94	1.0964517741129436	2.192903548225887	20.01
chr1	181500000	182000000	21.82	1.090454772613693	2.180909545227386	20.01
chr1	182000000	182500000	22.25	1.1119440279860069	2.2238880559720138	20.01
chr1	182500000	183000000	22.69	1.1339330334832582	2.2678660669665165	20.01
chr1	183000000	183500000	21.84	1.091454272863568	2.182908545727136	20.01
chr1	183500000	184000000	21.69	1.0839580209895052	2.1679160419790104	20.01
chr1	184000000	184500000	21.06	1.0524737631184407	2.1049475262368813	20.01
chr1	184500000	185000000	22.09	1.1039480259870065	2.207896051974013	20.01
chr1	185000000	185500000	20.78	1.03848075962019	2.07696151924038	20.01
chr1	185500000	186000000	20.18	1.008495752123938	2.016991504247876	20.01
chr1	186000000	186500000	21.11	1.0549725137431283	2.1099450274862566	20.01
