chr	start	end	depth	cr	cn	base_depth
chr1	14500000	15000000	23.14	0.8843875406076821	1.7687750812153642	26.165
chr1	15000000	15500000	23.78	0.9088476973055609	1.8176953946111218	26.165
chr1	15500000	16000000	24.06	0.9195490158608829	1.8390980317217658	26.165
chr1	16000000	16500000	25.2	0.9631186699789795	1.926237339957959	26.165
chr1	16500000	17000000	24.84	0.9493598318364227	1.8987196636728454	26.165
chr1	17000000	17500000	23.12	0.8836231607108733	1.7672463214217466	26.165
chr1	17500000	18000000	22.45	0.8580164341677814	1.7160328683355628	26.165
chr1	18000000	18500000	21.91	0.8373781769539461	1.6747563539078922	26.165
chr1	18500000	19000000	21.96	0.839289126695968	1.678578253391936	26.165
chr1	19000000	19500000	22.36	0.8545767246321422	1.7091534492642844	26.165
chr1	19500000	20000000	21.82	0.8339384674183069	1.6678769348366138	26.165
chr1	20000000	20500000	22.41	0.856487674374164	1.712975348748328	26.165
chr1	20500000	21000000	25.42	0.9715268488438755	1.943053697687751	26.165
chr1	21000000	21500000	26.05	0.9956048155933499	1.9912096311866998	26.165
chr1	21500000	22000000	22.4	0.8561054844257596	1.7122109688515192	26.165
chr1	22000000	22500000	23.35	0.8924135295241736	1.7848270590483473	26.165
chr1	22500000	23000000	22.57	0.8626027135486337	1.7252054270972674	26.165
chr1	23000000	23500000	23.58	0.9012038983374737	1.8024077966749474	26.165
chr1	23500000	24000000	24.44	0.9340722339002485	1.868144467800497	26.165
chr1	24000000	24500000	23.74	0.9073189375119434	1.8146378750238867	26.165
chr1	24500000	25000000	45.8	1.750429963691955	3.50085992738391	26.165
chr1	25000000	25500000	21.73	0.8304987578826677	1.6609975157653354	26.165
chr1	25500000	26000000	20.76	0.7934263328874451	1.5868526657748903	26.165
chr1	26000000	26500000	20.34	0.7773743550544621	1.5547487101089241	26.165
chr1	26500000	27000000	21.06	0.8048920313395758	1.6097840626791515	26.165
chr1	27000000	27500000	20.42	0.780431874641697	1.560863749283394	26.165
chr1	27500000	28000000	19.23	0.7349512707815785	1.469902541563157	26.165
chr1	28000000	28500000	20.48	0.7827250143321232	1.5654500286642463	26.165
chr1	28500000	29000000	19.61	0.749474488820944	1.498948977641888	26.165
chr1	29000000	29500000	19.23	0.7349512707815785	1.469902541563157	26.165
chr1	29500000	30000000	21.12	0.807185171030002	1.614370342060004	26.165
chr1	30000000	30500000	21.19	0.8098605006688325	1.619721001337665	26.165
chr1	30500000	31000000	23.65	0.9038792279763042	1.8077584559526083	26.165
chr1	31000000	31500000	23.01	0.8794190712784254	1.758838142556851	26.165
chr1	31500000	32000000	21.26	0.812535830307663	1.625071660615326	26.165
chr1	32000000	32500000	21.37	0.816739919740111	1.633479839480222	26.165
chr1	32500000	33000000	22.11	0.8450219759220332	1.6900439518440664	26.165
chr1	33000000	33500000	23.72	0.9065545576151347	1.8131091152302694	26.165
chr1	33500000	34000000	25.93	0.9910185362124976	1.9820370724249952	26.165
chr1	34000000	34500000	26.27	1.0040129944582457	2.0080259889164913	26.165
chr1	34500000	35000000	28.06	1.0724249952226257	2.1448499904452514	26.165
chr1	35000000	35500000	26.54	1.0143321230651634	2.028664246130327	26.165
chr1	35500000	36000000	27.18	1.0387922797630422	2.0775845595260845	26.165
chr1	36000000	36500000	28.86	1.1030001910949743	2.2060003821899485	26.165
chr1	36500000	37000000	28.78	1.0999426715077394	2.199885343015479	26.165
chr1	37000000	37500000	27.6	1.0548442575960253	2.1096885151920506	26.165
chr1	37500000	38000000	26.65	1.0185362124976114	2.037072424995223	26.165
chr1	38000000	38500000	25.93	0.9910185362124976	1.9820370724249952	26.165
chr1	38500000	39000000	26.66	1.0189184024460156	2.0378368048920312	26.165
chr1	39000000	39500000	28.18	1.077011274603478	2.154022549206956	26.165
chr1	39500000	40000000	27.23	1.040703229505064	2.081406459010128	26.165
chr1	40000000	40500000	26.49	1.0124211733231416	2.0248423466462833	26.165
chr1	40500000	41000000	25.5	0.9745843684311103	1.9491687368622206	26.165
chr1	41000000	41500000	23.1	0.8828587808140647	1.7657175616281293	26.165
chr1	41500000	42000000	21.12	0.807185171030002	1.614370342060004	26.165
chr1	42000000	42500000	23.5	0.898146378750239	1.796292757500478	26.165
chr1	42500000	43000000	25.16	0.9615899101853621	1.9231798203707242	26.165
chr1	43000000	43500000	26.52	1.0135677431683547	2.0271354863367095	26.165
chr1	43500000	44000000	25.45	0.9726734186890885	1.945346837378177	26.165
chr1	44000000	44500000	23.44	0.8958532390598128	1.7917064781196257	26.165
chr1	44500000	45000000	22.16	0.8469329256640551	1.6938658513281102	26.165
chr1	45000000	45500000	21.56	0.8240015287597936	1.6480030575195872	26.165
chr1	45500000	46000000	22.79	0.8710108924135295	1.742021784827059	26.165
chr1	46000000	46500000	23.77	0.9084655073571565	1.816931014714313	26.165
chr1	46500000	47000000	22.94	0.876743741639595	1.75348748327919	26.165
chr1	47000000	47500000	22.04	0.8423466462832028	1.6846932925664055	26.165
chr1	47500000	48000000	21.3	0.8140645901012804	1.6281291802025608	26.165
chr1	48000000	48500000	20.82	0.7957194725778712	1.5914389451557425	26.165
chr1	48500000	49000000	20.58	0.7865469138161666	1.5730938276323332	26.165
chr1	49000000	49500000	19.14	0.7315115612459393	1.4630231224918786	26.165
chr1	49500000	50000000	19.39	0.7410663099560482	1.4821326199120963	26.165
chr1	50000000	50500000	19.96	0.7628511370150965	1.525702274030193	26.165
chr1	50500000	51000000	20.68	0.7903688133002102	1.5807376266004205	26.165
chr1	51000000	51500000	23.33	0.8916491496273647	1.7832982992547295	26.165
chr1	51500000	52000000	25.26	0.9654118096694058	1.9308236193388115	26.165
chr1	52000000	52500000	24.88	0.9508885916300401	1.9017771832600803	26.165
chr1	52500000	53000000	24.84	0.9493598318364227	1.8987196636728454	26.165
chr1	53000000	53500000	23.47	0.8969998089050257	1.7939996178100515	26.165
chr1	53500000	54000000	23.88	0.9126695967896045	1.825339193579209	26.165
chr1	54000000	54500000	25.07	0.958150200649723	1.916300401299446	26.165
chr1	54500000	55000000	25.71	0.9826103573476018	1.9652207146952037	26.165
chr1	55000000	55500000	24.39	0.9321612841582267	1.8643225683164535	26.165
chr1	55500000	56000000	24.66	0.9424804127651443	1.8849608255302885	26.165
chr1	56000000	56500000	22.16	0.8469329256640551	1.6938658513281102	26.165
chr1	56500000	57000000	22.91	0.8755971717943818	1.7511943435887636	26.165
chr1	57000000	57500000	26.45	1.010892413529524	2.021784827059048	26.165
chr1	57500000	58000000	25.45	0.9726734186890885	1.945346837378177	26.165
chr1	58000000	58500000	26.16	0.9998089050257979	1.9996178100515958	26.165
chr1	58500000	59000000	25.61	0.9787884578635582	1.9575769157271163	26.165
chr1	59000000	59500000	25.72	0.9829925472960062	1.9659850945920123	26.165
chr1	59500000	60000000	24.41	0.9329256640550354	1.8658513281100708	26.165
chr1	60000000	60500000	23.14	0.8843875406076821	1.7687750812153642	26.165
chr1	60500000	61000000	24.17	0.9237531052933309	1.8475062105866618	26.165
chr1	61000000	61500000	24.14	0.9226065354481178	1.8452130708962355	26.165
chr1	61500000	62000000	23.93	0.9145805465316262	1.8291610930632525	26.165
chr1	62000000	62500000	23.09	0.8824765908656602	1.7649531817313204	26.165
chr1	62500000	63000000	26.11	0.997897955283776	1.995795910567552	26.165
chr1	63000000	63500000	24.49	0.9359831836422702	1.8719663672845404	26.165
chr1	63500000	64000000	24.82	0.948595451939614	1.897190903879228	26.165
chr1	64000000	64500000	25.45	0.9726734186890885	1.945346837378177	26.165
chr1	64500000	65000000	25.41	0.9711446588954711	1.9422893177909422	26.165
chr1	65000000	65500000	24.32	0.9294859545193962	1.8589719090387924	26.165
chr1	65500000	66000000	21.25	0.8121536403592586	1.6243072807185173	26.165
chr1	66000000	66500000	21.47	0.8205618192241544	1.6411236384483088	26.165
chr1	66500000	67000000	22.48	0.8591630040129945	1.718326008025989	26.165
chr1	67000000	67500000	22.08	0.8438754060768201	1.6877508121536402	26.165
chr1	67500000	68000000	20.78	0.7941907127842538	1.5883814255685076	26.165
chr1	68000000	68500000	19.93	0.7617045671698834	1.5234091343397669	26.165
chr1	68500000	69000000	19.49	0.7448882094400917	1.4897764188801834	26.165
chr1	69000000	69500000	22.57	0.8626027135486337	1.7252054270972674	26.165
chr1	69500000	70000000	23.14	0.8843875406076821	1.7687750812153642	26.165
chr1	70000000	70500000	22.21	0.8488438754060769	1.6976877508121537	26.165
chr1	70500000	71000000	22.48	0.8591630040129945	1.718326008025989	26.165
chr1	71000000	71500000	23.58	0.9012038983374737	1.8024077966749474	26.165
chr1	71500000	72000000	24.76	0.9463023122491879	1.8926046244983759	26.165
chr1	72000000	72500000	26.43	1.0101280336327154	2.020256067265431	26.165
chr1	72500000	73000000	26.29	1.0047773743550545	2.009554748710109	26.165
chr1	73000000	73500000	25.41	0.9711446588954711	1.9422893177909422	26.165
chr1	73500000	74000000	26.27	1.0040129944582457	2.0080259889164913	26.165
chr1	74000000	74500000	28.7	1.0968851519205045	2.193770303841009	26.165
chr1	74500000	75000000	26.97	1.0307662908465507	2.0615325816931014	26.165
chr1	75000000	75500000	29.05	1.1102618001146571	2.2205236002293143	26.165
chr1	75500000	76000000	26.46	1.0112746034779285	2.022549206955857	26.165
chr1	76000000	76500000	24.14	0.9226065354481178	1.8452130708962355	26.165
chr1	76500000	77000000	23.42	0.8950888591630041	1.7901777183260081	26.165
chr1	77000000	77500000	23.95	0.9153449264284349	1.8306898528568698	26.165
chr1	77500000	78000000	23.83	0.9107586470475826	1.8215172940951652	26.165
chr1	78000000	78500000	24.89	0.9512707815784446	1.9025415631568892	26.165
chr1	78500000	79000000	1476.49	56.4299636919549	112.8599273839098	26.165
chr1	79000000	79500000	23.47	0.8969998089050257	1.7939996178100515	26.165
chr1	79500000	80000000	25.54	0.9761131282247277	1.9522262564494555	26.165
chr1	80000000	80500000	23.71	0.9061723676667304	1.8123447353334607	26.165
chr1	80500000	81000000	22.62	0.8645136632906555	1.729027326581311	26.165
chr1	81000000	81500000	21.94	0.8385247467991592	1.6770494935983185	26.165
chr1	81500000	82000000	22.6	0.8637492833938468	1.7274985667876936	26.165
chr1	82000000	82500000	25.07	0.958150200649723	1.916300401299446	26.165
chr1	82500000	83000000	25.51	0.9749665583795147	1.9499331167590295	26.165
chr1	83000000	83500000	24.04	0.9187846359640741	1.8375692719281482	26.165
chr1	83500000	84000000	23.42	0.8950888591630041	1.7901777183260081	26.165
chr1	84000000	84500000	24.3	0.9287215746225875	1.857443149245175	26.165
chr1	84500000	85000000	28.73	1.0980317217657176	2.1960634435314352	26.165
chr1	85000000	85500000	55.05	2.103955665965985	4.20791133193197	26.165
chr1	85500000	86000000	34.55	1.3204662717370532	2.6409325434741064	26.165
chr1	86000000	86500000	27.72	1.0594305369768775	2.118861073953755	26.165
chr1	86500000	87000000	25.78	0.9852856869864324	1.9705713739728647	26.165
chr1	87000000	87500000	27.97	1.0689852856869864	2.1379705713739727	26.165
chr1	87500000	88000000	27.61	1.0552264475444295	2.110452895088859	26.165
chr1	88000000	88500000	34.33	1.3120580928721575	2.624116185744315	26.165
chr1	88500000	89000000	27.45	1.04911140836996	2.09822281673992	26.165
chr1	89000000	89500000	28.5	1.0892413529524174	2.178482705904835	26.165
chr1	89500000	90000000	29.23	1.1171412191859356	2.234282438371871	26.165
chr1	90000000	90500000	28.13	1.0751003248614561	2.1502006497229122	26.165
chr1	90500000	91000000	28.86	1.1030001910949743	2.2060003821899485	26.165
chr1	91000000	91500000	29.42	1.1244028282056182	2.2488056564112364	26.165
chr1	91500000	92000000	29.53	1.1286069176380662	2.2572138352761324	26.165
chr1	92000000	92500000	28.67	1.0957385820752916	2.1914771641505832	26.165
chr1	92500000	93000000	31.12	1.189375119434359	2.378750238868718	26.165
chr1	93000000	93500000	29.53	1.1286069176380662	2.2572138352761324	26.165
chr1	93500000	94000000	28.01	1.070514045480604	2.141028090961208	26.165
chr1	94000000	94500000	23.03	0.8801834511752341	1.7603669023504682	26.165
chr1	94500000	95000000	20.86	0.7972482323714887	1.5944964647429773	26.165
chr1	95000000	95500000	20.45	0.7815784444869099	1.5631568889738199	26.165
chr1	95500000	96000000	20.3	0.7758455952608447	1.5516911905216895	26.165
chr1	96000000	96500000	20.44	0.7811962545385057	1.5623925090770114	26.165
chr1	96500000	97000000	21.31	0.8144467800496846	1.6288935600993693	26.165
chr1	97000000	97500000	22.06	0.8431110261800114	1.6862220523600229	26.165
chr1	97500000	98000000	22.77	0.8702465125167208	1.7404930250334416	26.165
chr1	98000000	98500000	22.69	0.867188992929486	1.734377985858972	26.165
chr1	98500000	99000000	22.08	0.8438754060768201	1.6877508121536402	26.165
chr1	99000000	99500000	20.78	0.7941907127842538	1.5883814255685076	26.165
chr1	99500000	100000000	21.51	0.8220905790177719	1.6441811580355439	26.165
chr1	100000000	100500000	21.94	0.8385247467991592	1.6770494935983185	26.165
chr1	100500000	101000000	22.01	0.8412000764379898	1.6824001528759795	26.165
chr1	101000000	101500000	21.51	0.8220905790177719	1.6441811580355439	26.165
chr1	101500000	102000000	20.95	0.8006879419071279	1.6013758838142558	26.165
chr1	102000000	102500000	21.71	0.829734377985859	1.659468755971718	26.165
chr1	102500000	103000000	21.18	0.8094783107204281	1.6189566214408562	26.165
chr1	103000000	103500000	21.85	0.83508503726352	1.67017007452704	26.165
chr1	103500000	104000000	19.78	0.7559717179438181	1.5119434358876362	26.165
chr1	104000000	104500000	21.15	0.808331740875215	1.61666348175043	26.165
chr1	104500000	105000000	22.92	0.8759793617427862	1.7519587234855725	26.165
chr1	105000000	105500000	24.74	0.9455379323523792	1.8910758647047583	26.165
chr1	105500000	106000000	24.77	0.9466845021975923	1.8933690043951845	26.165
chr1	106000000	106500000	25.32	0.9677049493598319	1.9354098987196637	26.165
chr1	106500000	107000000	24.89	0.9512707815784446	1.9025415631568892	26.165
chr1	107000000	107500000	23.25	0.88859163004013	1.77718326008026	26.165
chr1	107500000	108000000	23.1	0.8828587808140647	1.7657175616281293	26.165
chr1	108000000	108500000	21.09	0.8060386011847889	1.6120772023695777	26.165
chr1	108500000	109000000	20.03	0.7655264666539271	1.5310529333078542	26.165
chr1	109000000	109500000	19.82	0.7575004777374356	1.5150009554748711	26.165
chr1	109500000	110000000	19.56	0.7475635390789221	1.4951270781578443	26.165
chr1	110000000	110500000	19.93	0.7617045671698834	1.5234091343397669	26.165
chr1	110500000	111000000	19.44	0.74297725969807	1.48595451939614	26.165
chr1	111000000	111500000	19.38	0.7406841200076438	1.4813682400152877	26.165
chr1	111500000	112000000	20.97	0.8014523218039366	1.602904643607873	26.165
chr1	112000000	112500000	20.88	0.7980126122682973	1.5960252245365947	26.165
chr1	112500000	113000000	21.69	0.8289699980890504	1.6579399961781007	26.165
chr1	113000000	113500000	21.42	0.8186508694821327	1.6373017389642655	26.165
chr1	113500000	114000000	22.12	0.8454041658704377	1.6908083317408753	26.165
chr1	114000000	114500000	21.79	0.8327918975730938	1.6655837951461876	26.165
chr1	114500000	115000000	20.84	0.7964838524746799	1.5929677049493598	26.165
chr1	115000000	115500000	20.43	0.7808140645901013	1.5616281291802026	26.165
chr1	115500000	116000000	21.47	0.8205618192241544	1.6411236384483088	26.165
chr1	116000000	116500000	21.88	0.836231607108733	1.672463214217466	26.165
chr1	116500000	117000000	21.32	0.8148289699980891	1.6296579399961781	26.165
chr1	117000000	117500000	22.1	0.844639785973629	1.689279571947258	26.165
chr1	117500000	118000000	22.59	0.8633670934454424	1.7267341868908848	26.165
chr1	118000000	118500000	25.59	0.9780240779667495	1.956048155933499	26.165
chr1	118500000	119000000	29.13	1.1133193197018918	2.2266386394037836	26.165
chr1	119000000	119500000	28.4	1.0854194534683739	2.1708389069367477	26.165
chr1	119500000	120000000	24.6	0.9401872730747182	1.8803745461494363	26.165
chr1	120000000	120500000	27.89	1.0659277660997517	2.1318555321995034	26.165
chr1	120500000	121000000	25.54	0.9761131282247277	1.9522262564494555	26.165
chr1	121000000	121500000	26.3	1.005159564303459	2.010319128606918	26.165
chr1	121500000	122000000	24.59	0.9398050831263138	1.8796101662526277	26.165
chr1	122000000	122500000	22.53	0.8610739537550163	1.7221479075100325	26.165
chr1	122500000	123000000	21.92	0.8377603669023506	1.6755207338047011	26.165
chr1	123000000	123500000	21.24	0.8117714504108542	1.6235429008217084	26.165
chr1	123500000	124000000	21.38	0.8171221096885152	1.6342442193770303	26.165
chr1	124000000	124500000	21.63	0.8266768583986241	1.6533537167972483	26.165
chr1	124500000	125000000	23.5	0.898146378750239	1.796292757500478	26.165
chr1	125000000	125500000	25.68	0.9814637875023887	1.9629275750047774	26.165
chr1	125500000	126000000	26.11	0.997897955283776	1.995795910567552	26.165
chr1	126000000	126500000	24.74	0.9455379323523792	1.8910758647047583	26.165
chr1	126500000	127000000	26.05	0.9956048155933499	1.9912096311866998	26.165
chr1	127000000	127500000	26.72	1.0212115421364418	2.0424230842728837	26.165
chr1	127500000	128000000	25.65	0.9803172176571756	1.9606344353143512	26.165
chr1	128000000	128500000	24.14	0.9226065354481178	1.8452130708962355	26.165
chr1	128500000	129000000	25.6	0.978406267915154	1.956812535830308	26.165
chr1	129000000	129500000	23.27	0.8893560099369386	1.7787120198738773	26.165
chr1	129500000	130000000	22.53	0.8610739537550163	1.7221479075100325	26.165
chr1	130000000	130500000	23.73	0.9069367475635391	1.8138734951270783	26.165
chr1	130500000	131000000	26.6	1.0166252627555896	2.0332505255111792	26.165
chr1	131000000	131500000	26.92	1.0288553411045291	2.0577106822090583	26.165
chr1	131500000	132000000	27.95	1.0682209057901777	2.1364418115803554	26.165
chr1	132000000	132500000	28.68	1.0961207720236958	2.1922415440473917	26.165
chr1	132500000	133000000	28.89	1.1041467609401874	2.2082935218803748	26.165
chr1	133000000	133500000	28.87	1.1033823810433787	2.2067647620867574	26.165
chr1	133500000	134000000	28.92	1.1052933307854005	2.210586661570801	26.165
chr1	134000000	134500000	27.79	1.062105866615708	2.124211733231416	26.165
chr1	134500000	135000000	27.31	1.0437607490922989	2.0875214981845978	26.165
chr1	135000000	135500000	28.94	1.1060577106822091	2.2121154213644183	26.165
chr1	135500000	136000000	30.05	1.1484807949550928	2.2969615899101856	26.165
chr1	136000000	136500000	27.69	1.0582839671316646	2.1165679342633292	26.165
chr1	136500000	137000000	25.63	0.979552837760367	1.959105675520734	26.165
chr1	137000000	137500000	23.68	0.9050257978215173	1.8100515956430345	26.165
chr1	137500000	138000000	22.22	0.8492260653544812	1.6984521307089624	26.165
chr1	138000000	138500000	23.22	0.8874450601949169	1.7748901203898337	26.165
chr1	138500000	139000000	23.42	0.8950888591630041	1.7901777183260081	26.165
chr1	139000000	139500000	22.96	0.8775081215364037	1.7550162430728073	26.165
chr1	139500000	140000000	22.22	0.8492260653544812	1.6984521307089624	26.165
chr1	140000000	140500000	19.42	0.7422128798012613	1.4844257596025225	26.165
chr1	140500000	141000000	21.14	0.8079495509268106	1.6158991018536213	26.165
chr1	141000000	141500000	20.2	0.7720236957768011	1.5440473915536022	26.165
chr1	141500000	142000000	19.05	0.7280718517103001	1.4561437034206002	26.165
chr1	142000000	142500000	19.97	0.7632333269635009	1.5264666539270018	26.165
chr1	142500000	143000000	20.58	0.7865469138161666	1.5730938276323332	26.165
chr1	143000000	143500000	22.56	0.8622205236002293	1.7244410472004585	26.165
chr1	143500000	144000000	23.05	0.8809478310720429	1.7618956621440858	26.165
chr1	144000000	144500000	21.18	0.8094783107204281	1.6189566214408562	26.165
chr1	144500000	145000000	20.27	0.7746990254156316	1.5493980508312633	26.165
chr1	145000000	145500000	19.97	0.7632333269635009	1.5264666539270018	26.165
chr1	145500000	146000000	20.12	0.7689661761895663	1.5379323523791326	26.165
chr1	146000000	146500000	20.08	0.7674374163959488	1.5348748327918975	26.165
chr1	146500000	147000000	18.72	0.7154595834129562	1.4309191668259125	26.165
chr1	147000000	147500000	19.75	0.754825148098605	1.50965029619721	26.165
chr1	147500000	148000000	19.95	0.7624689470666921	1.5249378941333842	26.165
chr1	148000000	148500000	21.64	0.8270590483470285	1.654118096694057	26.165
chr1	148500000	149000000	19.6	0.7490922988725397	1.4981845977450794	26.165
chr1	149000000	149500000	22.42	0.8568698643225684	1.7137397286451368	26.165
chr1	149500000	150000000	22.58	0.8629849034970379	1.7259698069940759	26.165
chr1	150000000	150500000	23.83	0.9107586470475826	1.8215172940951652	26.165
chr1	150500000	151000000	23.74	0.9073189375119434	1.8146378750238867	26.165
chr1	151000000	151500000	25.65	0.9803172176571756	1.9606344353143512	26.165
chr1	151500000	152000000	25.8	0.986050066883241	1.972100133766482	26.165
chr1	152000000	152500000	25.94	0.991400726160902	1.982801452321804	26.165
chr1	152500000	153000000	25.71	0.9826103573476018	1.9652207146952037	26.165
chr1	153000000	153500000	25.91	0.9902541563156889	1.9805083126313778	26.165
chr1	153500000	154000000	26.16	0.9998089050257979	1.9996178100515958	26.165
chr1	154000000	154500000	25.69	0.9818459774507932	1.9636919549015863	26.165
chr1	154500000	155000000	26.89	1.027708771259316	2.055417542518632	26.165
chr1	155000000	155500000	25.2	0.9631186699789795	1.926237339957959	26.165
chr1	155500000	156000000	26.15	0.9994267150773934	1.998853430154787	26.165
chr1	156000000	156500000	25.83	0.987196636728454	1.974393273456908	26.165
chr1	156500000	157000000	26.33	1.0063061341486719	2.0126122682973437	26.165
chr1	157000000	157500000	23.64	0.9034970380278999	1.8069940760557999	26.165
chr1	157500000	158000000	23.54	0.8996751385438563	1.7993502770877126	26.165
chr1	158000000	158500000	24.68	0.943244792661953	1.886489585323906	26.165
chr1	158500000	159000000	23.89	0.9130517867380088	1.8261035734760176	26.165
chr1	159000000	159500000	23.92	0.9141983565832219	1.8283967131664438	26.165
chr1	159500000	160000000	25.65	0.9803172176571756	1.9606344353143512	26.165
chr1	160000000	160500000	22.94	0.876743741639595	1.75348748327919	26.165
chr1	160500000	161000000	23.46	0.8966176189566215	1.793235237913243	26.165
chr1	161000000	161500000	23.91	0.9138161666348176	1.8276323332696351	26.165
chr1	161500000	162000000	24.53	0.9375119434358877	1.8750238868717755	26.165
chr1	162000000	162500000	24.91	0.9520351614752532	1.9040703229505065	26.165
chr1	162500000	163000000	23.96	0.9157271163768393	1.8314542327536787	26.165
chr1	163000000	163500000	23.0	0.879036881330021	1.758073762660042	26.165
chr1	163500000	164000000	23.79	0.9092298872539653	1.8184597745079305	26.165
chr1	164000000	164500000	24.84	0.9493598318364227	1.8987196636728454	26.165
chr1	164500000	165000000	25.4	0.9707624689470666	1.9415249378941333	26.165
chr1	165000000	165500000	25.32	0.9677049493598319	1.9354098987196637	26.165
chr1	165500000	166000000	25.6	0.978406267915154	1.956812535830308	26.165
chr1	166000000	166500000	25.1	0.9592967704949361	1.9185935409898722	26.165
chr1	166500000	167000000	25.4	0.9707624689470666	1.9415249378941333	26.165
chr1	167000000	167500000	26.7	1.0204471622396332	2.0408943244792663	26.165
chr1	167500000	168000000	25.83	0.987196636728454	1.974393273456908	26.165
chr1	168000000	168500000	24.84	0.9493598318364227	1.8987196636728454	26.165
chr1	168500000	169000000	23.23	0.8878272501433213	1.7756545002866426	26.165
chr1	169000000	169500000	24.17	0.9237531052933309	1.8475062105866618	26.165
chr1	169500000	170000000	25.01	0.9558570609592969	1.9117141219185938	26.165
chr1	170000000	170500000	26.48	1.0120389833747372	2.0240779667494744	26.165
chr1	170500000	171000000	28.56	1.0915344926428434	2.183068985285687	26.165
chr1	171000000	171500000	26.7	1.0204471622396332	2.0408943244792663	26.165
chr1	171500000	172000000	25.26	0.9654118096694058	1.9308236193388115	26.165
chr1	172000000	172500000	27.54	1.052551117905599	2.105102235811198	26.165
chr1	172500000	173000000	22.48	0.8591630040129945	1.718326008025989	26.165
chr1	173000000	173500000	22.77	0.8702465125167208	1.7404930250334416	26.165
chr1	173500000	174000000	22.68	0.8668068029810816	1.7336136059621632	26.165
chr1	174000000	174500000	22.02	0.841582266386394	1.683164532772788	26.165
chr1	174500000	175000000	22.41	0.856487674374164	1.712975348748328	26.165
chr1	175000000	175500000	23.29	0.8901203898337474	1.7802407796674948	26.165
chr1	175500000	176000000	24.23	0.926046244983757	1.852092489967514	26.165
chr1	176000000	176500000	24.2	0.9248996751385439	1.8497993502770878	26.165
chr1	176500000	177000000	23.15	0.8847697305560863	1.7695394611121726	26.165
chr1	177000000	177500000	24.87	0.9505064016816358	1.9010128033632716	26.165
chr1	177500000	178000000	25.08	0.9585323905981272	1.9170647811962545	26.165
chr1	178000000	178500000	25.32	0.9677049493598319	1.9354098987196637	26.165
chr1	178500000	179000000	27.2	1.039556659659851	2.079113319319702	26.165
chr1	179000000	179500000	25.58	0.9776418880183451	1.9552837760366901	26.165
chr1	179500000	180000000	24.87	0.9505064016816358	1.9010128033632716	26.165
chr1	180000000	180500000	28.74	1.0984139117141218	2.1968278234282437	26.165
chr1	180500000	181000000	26.85	1.0261800114656985	2.052360022931397	26.165
chr1	181000000	181500000	27.18	1.0387922797630422	2.0775845595260845	26.165
chr1	181500000	182000000	26.05	0.9956048155933499	1.9912096311866998	26.165
chr1	182000000	182500000	27.38	1.0464360787311293	2.0928721574622586	26.165
chr1	182500000	183000000	27.47	1.0498757882667686	2.0997515765335373	26.165
chr1	183000000	183500000	26.58	1.0158608828587807	2.0317217657175615	26.165
chr1	183500000	184000000	24.6	0.9401872730747182	1.8803745461494363	26.165
chr1	184000000	184500000	25.48	0.9738199885343016	1.9476399770686033	26.165
chr1	184500000	185000000	27.24	1.0410854194534684	2.082170838906937	26.165
chr1	185000000	185500000	26.02	0.9944582457481368	1.9889164914962736	26.165
chr1	185500000	186000000	24.46	0.9348366137970572	1.8696732275941144	26.165
chr1	186000000	186500000	25.59	0.9780240779667495	1.956048155933499	26.165
