chr	start	end	depth	cr	cn	base_depth
chr1	28000000	28500000	30.21	1.0024888003982082	2.0049776007964164	30.134999999999998
chr1	28500000	29000000	28.85	0.9573585531773686	1.9147171063547372	30.134999999999998
chr1	29000000	29500000	29.1	0.9656545545047288	1.9313091090094576	30.134999999999998
chr1	29500000	30000000	31.27	1.0376638460262153	2.0753276920524306	30.134999999999998
chr1	30000000	30500000	32.09	1.064874730379957	2.129749460759914	30.134999999999998
chr1	30500000	31000000	36.75	1.2195121951219512	2.4390243902439024	30.134999999999998
chr1	31000000	31500000	36.16	1.1999336319893812	2.3998672639787624	30.134999999999998
chr1	31500000	32000000	32.16	1.0671976107516177	2.1343952215032354	30.134999999999998
chr1	32000000	32500000	31.91	1.0589016094242576	2.117803218848515	30.134999999999998
chr1	32500000	33000000	33.39	1.10801393728223	2.21602787456446	30.134999999999998
chr1	33000000	33500000	36.12	1.1986062717770034	2.397212543554007	30.134999999999998
chr1	33500000	34000000	39.77	1.3197278911564627	2.6394557823129254	30.134999999999998
chr1	34000000	34500000	40.17	1.333001493280239	2.666002986560478	30.134999999999998
chr1	34500000	35000000	42.45	1.4086610253857643	2.8173220507715286	30.134999999999998
chr1	35000000	35500000	41.54	1.378463580554173	2.756927161108346	30.134999999999998
chr1	35500000	36000000	43.04	1.4282395885183343	2.8564791770366686	30.134999999999998
chr1	36000000	36500000	45.84	1.5211548033847688	3.0423096067695377	30.134999999999998
chr1	36500000	37000000	45.96	1.5251368840219015	3.050273768043803	30.134999999999998
chr1	37000000	37500000	44.55	1.4783474365355898	2.9566948730711795	30.134999999999998
chr1	37500000	38000000	43.8	1.4534594325535093	2.9069188651070186	30.134999999999998
chr1	38000000	38500000	42.13	1.3980421436867432	2.7960842873734864	30.134999999999998
chr1	38500000	39000000	41.64	1.381781981085117	2.763563962170234	30.134999999999998
chr1	39000000	39500000	44.07	1.4624191139870584	2.9248382279741167	30.134999999999998
chr1	39500000	40000000	43.32	1.4375311100049777	2.8750622200099554	30.134999999999998
chr1	40000000	40500000	42.14	1.3983739837398375	2.796747967479675	30.134999999999998
chr1	40500000	41000000	39.95	1.3257010121121622	2.6514020242243244	30.134999999999998
chr1	41000000	41500000	35.08	1.164094906255185	2.32818981251037	30.134999999999998
chr1	41500000	42000000	32.44	1.0764891322382613	2.1529782644765225	30.134999999999998
chr1	42000000	42500000	34.98	1.160776505724241	2.321553011448482	30.134999999999998
chr1	42500000	43000000	39.21	1.3011448481831758	2.6022896963663515	30.134999999999998
chr1	43000000	43500000	43.35	1.438526630164261	2.877053260328522	30.134999999999998
chr1	43500000	44000000	42.88	1.4229301476688239	2.8458602953376477	30.134999999999998
chr1	44000000	44500000	37.51	1.2447320391571264	2.4894640783142528	30.134999999999998
chr1	44500000	45000000	33.48	1.1110004977600796	2.222000995520159	30.134999999999998
chr1	45000000	45500000	32.52	1.0791438526630166	2.158287705326033	30.134999999999998
chr1	45500000	46000000	35.47	1.177036668325867	2.354073336651734	30.134999999999998
chr1	46000000	46500000	36.51	1.2115480338476854	2.423096067695371	30.134999999999998
chr1	46500000	47000000	34.54	1.146175543388087	2.292351086776174	30.134999999999998
chr1	47000000	47500000	32.81	1.0887672142027545	2.177534428405509	30.134999999999998
chr1	47500000	48000000	31.69	1.0516011282561806	2.103202256512361	30.134999999999998
chr1	48000000	48500000	30.48	1.0114484818317573	2.0228969636635146	30.134999999999998
chr1	48500000	49000000	30.14	1.0001659200265474	2.0003318400530947	30.134999999999998
chr1	49000000	49500000	28.8	0.9556993529118966	1.9113987058237931	30.134999999999998
chr1	49500000	50000000	29.3	0.9722913555666169	1.9445827111332339	30.134999999999998
chr1	50000000	50500000	30.46	1.0107848017255683	2.0215696034511366	30.134999999999998
chr1	50500000	51000000	32.4	1.0751617720258835	2.150323544051767	30.134999999999998
chr1	51000000	51500000	37.53	1.2453957192633152	2.4907914385266303	30.134999999999998
chr1	51500000	52000000	41.16	1.3658536585365852	2.7317073170731705	30.134999999999998
chr1	52000000	52500000	40.9	1.3572258171561309	2.7144516343122618	30.134999999999998
chr1	52500000	53000000	40.29	1.3369835739173719	2.6739671478347438	30.134999999999998
chr1	53000000	53500000	37.28	1.237099717935955	2.47419943587191	30.134999999999998
chr1	53500000	54000000	37.63	1.2487141197942593	2.4974282395885186	30.134999999999998
chr1	54000000	54500000	38.62	1.2815662850506055	2.563132570101211	30.134999999999998
chr1	54500000	55000000	44.48	1.476024556163929	2.952049112327858	30.134999999999998
chr1	55000000	55500000	46.18	1.5324373651899785	3.064874730379957	30.134999999999998
chr1	55500000	56000000	38.5	1.2775842044134729	2.5551684088269457	30.134999999999998
chr1	56000000	56500000	33.9	1.1249377799900449	2.2498755599800897	30.134999999999998
chr1	56500000	57000000	34.75	1.1531441845030697	2.3062883690061393	30.134999999999998
chr1	57000000	57500000	45.36	1.505226480836237	3.010452961672474	30.134999999999998
chr1	57500000	58000000	40.49	1.3436203749792601	2.6872407499585202	30.134999999999998
chr1	58000000	58500000	41.55	1.3787954206072672	2.7575908412145345	30.134999999999998
chr1	58500000	59000000	40.93	1.358221337315414	2.716442674630828	30.134999999999998
chr1	59000000	59500000	41.87	1.3894143023062884	2.7788286046125767	30.134999999999998
chr1	59500000	60000000	39.93	1.3250373320059732	2.6500746640119464	30.134999999999998
chr1	60000000	60500000	37.67	1.2500414800066368	2.5000829600132737	30.134999999999998
chr1	60500000	61000000	40.12	1.331342293014767	2.662684586029534	30.134999999999998
chr1	61000000	61500000	38.95	1.2925170068027212	2.5850340136054424	30.134999999999998
chr1	61500000	62000000	37.94	1.259001161440186	2.518002322880372	30.134999999999998
chr1	62000000	62500000	35.78	1.1873237099717937	2.3746474199435874	30.134999999999998
chr1	62500000	63000000	40.19	1.3336651733864278	2.6673303467728555	30.134999999999998
chr1	63000000	63500000	38.56	1.2795752447320392	2.5591504894640784	30.134999999999998
chr1	63500000	64000000	39.69	1.3170731707317074	2.6341463414634148	30.134999999999998
chr1	64000000	64500000	41.16	1.3658536585365852	2.7317073170731705	30.134999999999998
chr1	64500000	65000000	41.15	1.365521818483491	2.731043636966982	30.134999999999998
chr1	65000000	65500000	40.03	1.3283557325369173	2.6567114650738346	30.134999999999998
chr1	65500000	66000000	32.91	1.0920856147336984	2.1841712294673967	30.134999999999998
chr1	66000000	66500000	33.97	1.1272606603617057	2.2545213207234114	30.134999999999998
chr1	66500000	67000000	35.86	1.1899784303965488	2.3799568607930977	30.134999999999998
chr1	67000000	67500000	34.83	1.1557989049278248	2.3115978098556496	30.134999999999998
chr1	67500000	68000000	30.74	1.0200763232122116	2.0401526464244233	30.134999999999998
chr1	68000000	68500000	29.99	0.9951883192301311	1.9903766384602621	30.134999999999998
chr1	68500000	69000000	29.88	0.9915380786460927	1.9830761572921853	30.134999999999998
chr1	69000000	69500000	36.19	1.2009291521486642	2.4018583042973285	30.134999999999998
chr1	69500000	70000000	36.47	1.2102206736353078	2.4204413472706157	30.134999999999998
chr1	70000000	70500000	34.02	1.128919860627178	2.257839721254356	30.134999999999998
chr1	70500000	71000000	34.23	1.1358885017421603	2.2717770034843205	30.134999999999998
chr1	71000000	71500000	36.99	1.2274763563962172	2.4549527127924344	30.134999999999998
chr1	71500000	72000000	37.89	1.2573419611747139	2.5146839223494277	30.134999999999998
chr1	72000000	72500000	41.17	1.36618549858968	2.73237099717936	30.134999999999998
chr1	72500000	73000000	41.29	1.3701675792268126	2.7403351584536253	30.134999999999998
chr1	73000000	73500000	40.66	1.3492616558818649	2.6985233117637297	30.134999999999998
chr1	73500000	74000000	41.51	1.3774680603948897	2.7549361207897793	30.134999999999998
chr1	74000000	74500000	45.84	1.5211548033847688	3.0423096067695377	30.134999999999998
chr1	74500000	75000000	42.92	1.4242575078812014	2.848515015762403	30.134999999999998
chr1	75000000	75500000	44.96	1.4919528787124607	2.9839057574249215	30.134999999999998
chr1	75500000	76000000	40.65	1.3489298158287706	2.697859631657541	30.134999999999998
chr1	76000000	76500000	36.93	1.2254853160776507	2.4509706321553013	30.134999999999998
chr1	76500000	77000000	36.59	1.214202754272441	2.428405508544882	30.134999999999998
chr1	77000000	77500000	37.86	1.2563464410154306	2.512692882030861	30.134999999999998
chr1	77500000	78000000	37.53	1.2453957192633152	2.4907914385266303	30.134999999999998
chr1	78000000	78500000	39.67	1.3164094906255186	2.632818981251037	30.134999999999998
chr1	78500000	79000000	4018.63	133.35423925667828	266.70847851335657	30.134999999999998
chr1	79000000	79500000	37.55	1.246059399369504	2.492118798739008	30.134999999999998
chr1	79500000	80000000	40.68	1.3499253359880539	2.6998506719761077	30.134999999999998
chr1	80000000	80500000	39.19	1.300481168076987	2.600962336153974	30.134999999999998
chr1	80500000	81000000	36.95	1.2261489961838397	2.4522979923676793	30.134999999999998
chr1	81000000	81500000	35.77	1.1869918699186994	2.373983739837399	30.134999999999998
chr1	81500000	82000000	37.36	1.2397544383607102	2.4795088767214204	30.134999999999998
chr1	82000000	82500000	39.95	1.3257010121121622	2.6514020242243244	30.134999999999998
chr1	82500000	83000000	40.14	1.3320059731209557	2.6640119462419114	30.134999999999998
chr1	83000000	83500000	38.46	1.276256844201095	2.55251368840219	30.134999999999998
chr1	83500000	84000000	35.79	1.187655550024888	2.375311100049776	30.134999999999998
chr1	84000000	84500000	36.71	1.2181848349095736	2.4363696698191473	30.134999999999998
chr1	84500000	85000000	43.03	1.4279077484652398	2.8558154969304796	30.134999999999998
chr1	85000000	85500000	72.5	2.4058403849344616	4.811680769868923	30.134999999999998
chr1	85500000	86000000	34.99	1.1611083457773355	2.322216691554671	30.134999999999998
chr1	86000000	86500000	44.45	1.4750290360046459	2.9500580720092917	30.134999999999998
chr1	86500000	87000000	41.9	1.3904098224655717	2.7808196449311433	30.134999999999998
chr1	87000000	87500000	44.08	1.4627509540401527	2.9255019080803053	30.134999999999998
chr1	87500000	88000000	44.4	1.4733698357391738	2.9467396714783476	30.134999999999998
chr1	88000000	88500000	55.55	1.8433714949394393	3.6867429898788786	30.134999999999998
chr1	88500000	89000000	43.77	1.4524639123942262	2.9049278247884525	30.134999999999998
chr1	89000000	89500000	46.04	1.5277916044466568	3.0555832088933137	30.134999999999998
chr1	89500000	90000000	45.24	1.501244400199104	3.002488800398208	30.134999999999998
chr1	90000000	90500000	44.2	1.4667330346772858	2.9334660693545715	30.134999999999998
chr1	90500000	91000000	45.03	1.4942757590841216	2.988551518168243	30.134999999999998
chr1	91000000	91500000	46.3	1.5364194458271114	3.072838891654223	30.134999999999998
chr1	91500000	92000000	46.01	1.5267960842873736	3.053592168574747	30.134999999999998
chr1	92000000	92500000	45.06	1.4952712792434049	2.9905425584868097	30.134999999999998
chr1	92500000	93000000	48.56	1.6114152978264478	3.2228305956528955	30.134999999999998
chr1	93000000	93500000	46.31	1.536751285880206	3.073502571760412	30.134999999999998
chr1	93500000	94000000	42.94	1.4249211879873902	2.8498423759747804	30.134999999999998
chr1	94000000	94500000	34.01	1.1285880205740833	2.2571760411481665	30.134999999999998
chr1	94500000	95000000	30.69	1.0184171229467398	2.0368342458934796	30.134999999999998
chr1	95000000	95500000	30.91	1.0257176041148168	2.0514352082296337	30.134999999999998
chr1	95500000	96000000	30.6	1.0154305624688902	2.0308611249377804	30.134999999999998
chr1	96000000	96500000	30.33	1.0064708810353409	2.0129417620706818	30.134999999999998
chr1	96500000	97000000	31.69	1.0516011282561806	2.103202256512361	30.134999999999998
chr1	97000000	97500000	33.38	1.1076820972291357	2.2153641944582714	30.134999999999998
chr1	97500000	98000000	34.45	1.1431889829102375	2.286377965820475	30.134999999999998
chr1	98000000	98500000	34.59	1.1478347436535592	2.2956694873071184	30.134999999999998
chr1	98500000	99000000	33.21	1.1020408163265307	2.2040816326530615	30.134999999999998
chr1	99000000	99500000	31.06	1.0306952049112328	2.0613904098224656	30.134999999999998
chr1	99500000	100000000	33.04	1.0963995354239258	2.1927990708478515	30.134999999999998
chr1	100000000	100500000	33.38	1.1076820972291357	2.2153641944582714	30.134999999999998
chr1	100500000	101000000	32.05	1.0635473701675793	2.1270947403351586	30.134999999999998
chr1	101000000	101500000	31.15	1.0336817653890824	2.067363530778165	30.134999999999998
chr1	101500000	102000000	30.5	1.012112161937946	2.024224323875892	30.134999999999998
chr1	102000000	102500000	31.48	1.044632487141198	2.089264974282396	30.134999999999998
chr1	102500000	103000000	31.05	1.0303633648581385	2.060726729716277	30.134999999999998
chr1	103000000	103500000	31.55	1.046955367512859	2.093910735025718	30.134999999999998
chr1	103500000	104000000	29.67	0.9845694375311101	1.9691388750622203	30.134999999999998
chr1	104000000	104500000	31.19	1.0350091256014602	2.0700182512029204	30.134999999999998
chr1	104500000	105000000	34.29	1.1378795420607268	2.2757590841214537	30.134999999999998
chr1	105000000	105500000	39.05	1.295835407333665	2.59167081466733	30.134999999999998
chr1	105500000	106000000	40.03	1.3283557325369173	2.6567114650738346	30.134999999999998
chr1	106000000	106500000	41.23	1.3681765389082463	2.7363530778164926	30.134999999999998
chr1	106500000	107000000	39.26	1.3028040484486478	2.6056080968972957	30.134999999999998
chr1	107000000	107500000	35.17	1.1670814667330347	2.3341629334660694	30.134999999999998
chr1	107500000	108000000	33.25	1.1033681765389083	2.2067363530778166	30.134999999999998
chr1	108000000	108500000	30.37	1.0077982412477187	2.0155964824954373	30.134999999999998
chr1	108500000	109000000	28.98	0.9616724738675959	1.9233449477351918	30.134999999999998
chr1	109000000	109500000	29.32	0.9729550356728058	1.9459100713456117	30.134999999999998
chr1	109500000	110000000	28.91	0.9593495934959351	1.9186991869918701	30.134999999999998
chr1	110000000	110500000	32.05	1.0635473701675793	2.1270947403351586	30.134999999999998
chr1	110500000	111000000	35.34	1.1727227476356399	2.3454454952712798	30.134999999999998
chr1	111000000	111500000	35.77	1.1869918699186994	2.373983739837399	30.134999999999998
chr1	111500000	112000000	38.16	1.2663016426082627	2.5326032852165254	30.134999999999998
chr1	112000000	112500000	35.5	1.1780321884851503	2.3560643769703007	30.134999999999998
chr1	112500000	113000000	31.82	1.055915048946408	2.111830097892816	30.134999999999998
chr1	113000000	113500000	31.64	1.0499419279907085	2.099883855981417	30.134999999999998
chr1	113500000	114000000	31.42	1.0426414468226317	2.0852828936452634	30.134999999999998
chr1	114000000	114500000	31.33	1.0396548863447819	2.0793097726895637	30.134999999999998
chr1	114500000	115000000	30.11	0.9991703998672641	1.9983407997345282	30.134999999999998
chr1	115000000	115500000	29.65	0.9839057574249213	1.9678115148498425	30.134999999999998
chr1	115500000	116000000	30.99	1.028372324539572	2.056744649079144	30.134999999999998
chr1	116000000	116500000	31.27	1.0376638460262153	2.0753276920524306	30.134999999999998
chr1	116500000	117000000	30.34	1.0068027210884354	2.0136054421768708	30.134999999999998
chr1	117000000	117500000	32.06	1.0638792102206738	2.1277584204413476	30.134999999999998
chr1	117500000	118000000	33.69	1.1179691388750623	2.2359382777501247	30.134999999999998
chr1	118000000	118500000	39.58	1.3134229301476688	2.6268458602953375	30.134999999999998
chr1	118500000	119000000	45.49	1.5095404015264644	3.019080803052929	30.134999999999998
chr1	119000000	119500000	44.95	1.4916210386593665	2.983242077318733	30.134999999999998
chr1	119500000	120000000	39.83	1.321718931475029	2.643437862950058	30.134999999999998
chr1	120000000	120500000	43.01	1.427244068359051	2.854488136718102	30.134999999999998
chr1	120500000	121000000	37.84	1.255682760909242	2.511365521818484	30.134999999999998
chr1	121000000	121500000	39.5	1.3107682097229136	2.6215364194458273	30.134999999999998
chr1	121500000	122000000	35.84	1.1893147502903603	2.3786295005807205	30.134999999999998
chr1	122000000	122500000	32.91	1.0920856147336984	2.1841712294673967	30.134999999999998
chr1	122500000	123000000	32.13	1.0662020905923346	2.1324041811846692	30.134999999999998
chr1	123000000	123500000	32.8	1.0884353741496597	2.1768707482993195	30.134999999999998
chr1	123500000	124000000	33.61	1.115314418450307	2.230628836900614	30.134999999999998
chr1	124000000	124500000	32.56	1.0804712128753942	2.1609424257507883	30.134999999999998
chr1	124500000	125000000	34.38	1.1408661025385767	2.2817322050771534	30.134999999999998
chr1	125000000	125500000	38.33	1.2719429235108677	2.5438858470217354	30.134999999999998
chr1	125500000	126000000	39.11	1.2978264476522317	2.5956528953044633	30.134999999999998
chr1	126000000	126500000	35.9	1.1913057906089266	2.382611581217853	30.134999999999998
chr1	126500000	127000000	37.69	1.2507051601128256	2.5014103202256512	30.134999999999998
chr1	127000000	127500000	40.0	1.327360212377634	2.654720424755268	30.134999999999998
chr1	127500000	128000000	38.71	1.2845528455284554	2.569105691056911	30.134999999999998
chr1	128000000	128500000	38.2	1.2676290028206407	2.5352580056412815	30.134999999999998
chr1	128500000	129000000	40.17	1.333001493280239	2.666002986560478	30.134999999999998
chr1	129000000	129500000	35.8	1.1879873900779825	2.375974780155965	30.134999999999998
chr1	129500000	130000000	33.41	1.1086776173884187	2.2173552347768375	30.134999999999998
chr1	130000000	130500000	36.44	1.2092251534760246	2.418450306952049	30.134999999999998
chr1	130500000	131000000	41.27	1.369503899120624	2.739007798241248	30.134999999999998
chr1	131000000	131500000	41.83	1.3880869420939108	2.7761738841878216	30.134999999999998
chr1	131500000	132000000	43.45	1.441845030695205	2.88369006139041	30.134999999999998
chr1	132000000	132500000	44.22	1.4673967147834743	2.9347934295669487	30.134999999999998
chr1	132500000	133000000	43.55	1.445163431226149	2.890326862452298	30.134999999999998
chr1	133000000	133500000	44.6	1.480006636801062	2.960013273602124	30.134999999999998
chr1	133500000	134000000	45.13	1.4975941596150657	2.9951883192301314	30.134999999999998
chr1	134000000	134500000	43.15	1.4318898291023727	2.8637796582047454	30.134999999999998
chr1	134500000	135000000	42.5	1.4103202256512362	2.8206404513024723	30.134999999999998
chr1	135000000	135500000	44.74	1.4846523975443837	2.9693047950887674	30.134999999999998
chr1	135500000	136000000	45.65	1.5148498423759749	3.0296996847519497	30.134999999999998
chr1	136000000	136500000	42.42	1.407665505226481	2.815331010452962	30.134999999999998
chr1	136500000	137000000	38.63	1.2818981251037003	2.5637962502074005	30.134999999999998
chr1	137000000	137500000	34.47	1.143852663016426	2.287705326032852	30.134999999999998
chr1	137500000	138000000	33.35	1.1066865770698524	2.213373154139705	30.134999999999998
chr1	138000000	138500000	36.25	1.2029201924672308	2.4058403849344616	30.134999999999998
chr1	138500000	139000000	37.51	1.2447320391571264	2.4894640783142528	30.134999999999998
chr1	139000000	139500000	35.61	1.1816824290691887	2.3633648581383775	30.134999999999998
chr1	139500000	140000000	32.72	1.0857806537249046	2.1715613074498092	30.134999999999998
chr1	140000000	140500000	29.03	0.963331674133068	1.926663348266136	30.134999999999998
chr1	140500000	141000000	29.99	0.9951883192301311	1.9903766384602621	30.134999999999998
chr1	141000000	141500000	29.18	0.968309274929484	1.936618549858968	30.134999999999998
chr1	141500000	142000000	28.11	0.9328023892483823	1.8656047784967646	30.134999999999998
chr1	142000000	142500000	29.29	0.9719595155135226	1.943919031027045	30.134999999999998
chr1	142500000	143000000	30.79	1.0217355234776837	2.0434710469553674	30.134999999999998
chr1	143000000	143500000	33.73	1.1192964990874399	2.2385929981748798	30.134999999999998
chr1	143500000	144000000	35.45	1.1763729882196783	2.3527459764393566	30.134999999999998
chr1	144000000	144500000	32.96	1.0937448149991704	2.187489629998341	30.134999999999998
chr1	144500000	145000000	30.02	0.9961838393894143	1.9923676787788287	30.134999999999998
chr1	145000000	145500000	29.33	0.9732868757259001	1.9465737514518002	30.134999999999998
chr1	145500000	146000000	29.85	0.9905425584868095	1.981085116973619	30.134999999999998
chr1	146000000	146500000	29.54	0.9802555168408827	1.9605110336817655	30.134999999999998
chr1	146500000	147000000	28.33	0.9401028704164592	1.8802057408329185	30.134999999999998
chr1	147000000	147500000	29.01	0.9626679940268792	1.9253359880537584	30.134999999999998
chr1	147500000	148000000	28.91	0.9593495934959351	1.9186991869918701	30.134999999999998
chr1	148000000	148500000	30.53	1.0131076820972293	2.0262153641944587	30.134999999999998
chr1	148500000	149000000	28.95	0.9606769537083126	1.9213539074166253	30.134999999999998
chr1	149000000	149500000	31.17	1.0343454454952714	2.068690890990543	30.134999999999998
chr1	149500000	150000000	32.57	1.0808030529284884	2.161606105856977	30.134999999999998
chr1	150000000	150500000	34.42	1.1421934627509542	2.2843869255019085	30.134999999999998
chr1	150500000	151000000	36.15	1.1996017919362867	2.3992035838725734	30.134999999999998
chr1	151000000	151500000	40.31	1.3376472540235609	2.6752945080471218	30.134999999999998
chr1	151500000	152000000	41.38	1.3731541397046625	2.746308279409325	30.134999999999998
chr1	152000000	152500000	41.42	1.37448149991704	2.74896299983408	30.134999999999998
chr1	152500000	153000000	40.5	1.3439522150323544	2.687904430064709	30.134999999999998
chr1	153000000	153500000	41.36	1.3724904595984737	2.7449809191969474	30.134999999999998
chr1	153500000	154000000	41.56	1.379127260660362	2.758254521320724	30.134999999999998
chr1	154000000	154500000	40.28	1.3366517338642776	2.673303467728555	30.134999999999998
chr1	154500000	155000000	41.12	1.3645262983242077	2.7290525966484154	30.134999999999998
chr1	155000000	155500000	39.93	1.3250373320059732	2.6500746640119464	30.134999999999998
chr1	155500000	156000000	41.07	1.3628670980587358	2.7257341961174717	30.134999999999998
chr1	156000000	156500000	40.22	1.334660693545711	2.669321387091422	30.134999999999998
chr1	156500000	157000000	41.2	1.3671810187489633	2.7343620374979265	30.134999999999998
chr1	157000000	157500000	37.42	1.2417454786792768	2.4834909573585535	30.134999999999998
chr1	157500000	158000000	35.95	1.1929649908743987	2.3859299817487973	30.134999999999998
chr1	158000000	158500000	35.96	1.193296830927493	2.386593661854986	30.134999999999998
chr1	158500000	159000000	35.05	1.1630993860959018	2.3261987721918036	30.134999999999998
chr1	159000000	159500000	36.78	1.2205077152812345	2.441015430562469	30.134999999999998
chr1	159500000	160000000	39.77	1.3197278911564627	2.6394557823129254	30.134999999999998
chr1	160000000	160500000	36.12	1.1986062717770034	2.397212543554007	30.134999999999998
chr1	160500000	161000000	36.84	1.222498755599801	2.444997511199602	30.134999999999998
chr1	161000000	161500000	38.62	1.2815662850506055	2.563132570101211	30.134999999999998
chr1	161500000	162000000	38.78	1.2868757259001162	2.5737514518002325	30.134999999999998
chr1	162000000	162500000	38.2	1.2676290028206407	2.5352580056412815	30.134999999999998
chr1	162500000	163000000	36.57	1.213539074166252	2.427078148332504	30.134999999999998
chr1	163000000	163500000	34.99	1.1611083457773355	2.322216691554671	30.134999999999998
chr1	163500000	164000000	36.34	1.2059067529450807	2.4118135058901613	30.134999999999998
chr1	164000000	164500000	39.88	1.3233781317405013	2.6467562634810027	30.134999999999998
chr1	164500000	165000000	40.7	1.3505890160942429	2.7011780321884857	30.134999999999998
chr1	165000000	165500000	39.34	1.3054587688734032	2.6109175377468063	30.134999999999998
chr1	165500000	166000000	39.41	1.3077816492450638	2.6155632984901276	30.134999999999998
chr1	166000000	166500000	36.53	1.2122117139538744	2.424423427907749	30.134999999999998
chr1	166500000	167000000	37.65	1.249377799900448	2.498755599800896	30.134999999999998
chr1	167000000	167500000	40.03	1.3283557325369173	2.6567114650738346	30.134999999999998
chr1	167500000	168000000	39.83	1.321718931475029	2.643437862950058	30.134999999999998
chr1	168000000	168500000	39.01	1.2945080471212875	2.589016094242575	30.134999999999998
chr1	168500000	169000000	37.1	1.2311265969802556	2.4622531939605112	30.134999999999998
